Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:42;3;00009;16;3;00209X;San Antonio;504;190;2;ROJA,BLANCA Y ROJA;positivo;10,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:27;3;00009;16;3;00210X;San Antonio;;;;;nulos;12,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:27;3;00009;16;3;00210X;San Antonio;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:27;3;00009;16;3;00210X;San Antonio;;;;;comando;0,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:27;3;00009;16;3;00210X;San Antonio;;;;;blancos;4,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:27;3;00009;16;3;00210X;San Antonio;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:27;3;00009;16;3;00210X;San Antonio;50;185;1;ALFREDO BRAVO;positivo;6,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:27;3;00009;16;3;00210X;San Antonio;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;8,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:27;3;00009;16;3;00210X;San Antonio;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;59,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:27;3;00009;16;3;00210X;San Antonio;502;188;1;SIGAMOS CRECIENDO;positivo;65,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:27;3;00009;16;3;00210X;San Antonio;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;1,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:27;3;00009;16;3;00210X;San Antonio;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;3,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:27;3;00009;16;3;00210X;San Antonio;504;190;3;ROJO,BLANCO Y MORADO;positivo;12,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:27;3;00009;16;3;00210X;San Antonio;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;29
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:27;3;00009;16;3;00210X;San Antonio;504;190;2;ROJA,BLANCA Y ROJA;positivo;6,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:28;3;00009;16;3;00211X;San Antonio;;;;;nulos;20,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:28;3;00009;16;3;00211X;San Antonio;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:28;3;00009;16;3;00211X;San Antonio;;;;;comando;0,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:28;3;00009;16;3;00211X;San Antonio;;;;;blancos;4,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:28;3;00009;16;3;00211X;San Antonio;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:28;3;00009;16;3;00211X;San Antonio;50;185;1;ALFREDO BRAVO;positivo;6,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:28;3;00009;16;3;00211X;San Antonio;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;6,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:28;3;00009;16;3;00211X;San Antonio;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;62,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:28;3;00009;16;3;00211X;San Antonio;502;188;1;SIGAMOS CRECIENDO;positivo;61,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:28;3;00009;16;3;00211X;San Antonio;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;3,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:28;3;00009;16;3;00211X;San Antonio;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;4,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:28;3;00009;16;3;00211X;San Antonio;504;190;3;ROJO,BLANCO Y MORADO;positivo;5,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:28;3;00009;16;3;00211X;San Antonio;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;41
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:28;3;00009;16;3;00211X;San Antonio;504;190;2;ROJA,BLANCA Y ROJA;positivo;6,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:51;3;00009;16;3;00212X;San Antonio;;;;;nulos;25,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:51;3;00009;16;3;00212X;San Antonio;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:51;3;00009;16;3;00212X;San Antonio;;;;;comando;0,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:51;3;00009;16;3;00212X;San Antonio;;;;;blancos;4,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:51;3;00009;16;3;00212X;San Antonio;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:51;3;00009;16;3;00212X;San Antonio;50;185;1;ALFREDO BRAVO;positivo;10,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:51;3;00009;16;3;00212X;San Antonio;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;6,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:51;3;00009;16;3;00212X;San Antonio;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;52,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:51;3;00009;16;3;00212X;San Antonio;502;188;1;SIGAMOS CRECIENDO;positivo;84,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:51;3;00009;16;3;00212X;San Antonio;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;2,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:51;3;00009;16;3;00212X;San Antonio;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;5,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:51;3;00009;16;3;00212X;San Antonio;504;190;3;ROJO,BLANCO Y MORADO;positivo;5,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:51;3;00009;16;3;00212X;San Antonio;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;29
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:51;3;00009;16;3;00212X;San Antonio;504;190;2;ROJA,BLANCA Y ROJA;positivo;5,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:40;3;00009;16;3;00213X;San Antonio;;;;;nulos;17,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:40;3;00009;16;3;00213X;San Antonio;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:40;3;00009;16;3;00213X;San Antonio;;;;;comando;0,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:40;3;00009;16;3;00213X;San Antonio;;;;;blancos;7,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:40;3;00009;16;3;00213X;San Antonio;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:40;3;00009;16;3;00213X;San Antonio;50;185;1;ALFREDO BRAVO;positivo;7,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:40;3;00009;16;3;00213X;San Antonio;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;6,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:40;3;00009;16;3;00213X;San Antonio;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;70,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:40;3;00009;16;3;00213X;San Antonio;502;188;1;SIGAMOS CRECIENDO;positivo;74,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:40;3;00009;16;3;00213X;San Antonio;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;4,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:40;3;00009;16;3;00213X;San Antonio;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;3,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:40;3;00009;16;3;00213X;San Antonio;504;190;3;ROJO,BLANCO Y MORADO;positivo;5,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:40;3;00009;16;3;00213X;San Antonio;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;41
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:40;3;00009;16;3;00213X;San Antonio;504;190;2;ROJA,BLANCA Y ROJA;positivo;13,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:23;3;00009;16;3;00214X;San Antonio;;;;;nulos;19,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:23;3;00009;16;3;00214X;San Antonio;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:23;3;00009;16;3;00214X;San Antonio;;;;;comando;0,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:23;3;00009;16;3;00214X;San Antonio;;;;;blancos;10,,
;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:23;3;00009;16;3;00214X;San Antonio;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:23;3;00009;16;3;00214X;San Antonio;50;185;1;ALFREDO BRAVO;positivo;10,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:23;3;00009;16;3;00214X;San Antonio;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;5,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:23;3;00009;16;3;00214X;San Antonio;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;49,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:23;3;00009;16;3;00214X;San Antonio;502;188;1;SIGAMOS CRECIENDO;positivo;74,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:23;3;00009;16;3;00214X;San Antonio;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;6,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:23;3;00009;16;3;00214X;San Antonio;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;2,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:23;3;00009;16;3;00214X;San Antonio;504;190;3;ROJO,BLANCO Y MORADO;positivo;3,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:23;3;00009;16;3;00214X;San Antonio;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;41
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00035;Río Negro;ESCUELA PRIMARIA N 161;12-09-2021 19:23;3;00009;16;3;00214X;San Antonio;504;190;2;ROJA,BLANCA Y ROJA;positivo;10,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:03;3;00009;16;3;00215X;San Antonio;;;;;nulos;23,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:03;3;00009;16;3;00215X;San Antonio;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:03;3;00009;16;3;00215X;San Antonio;;;;;comando;0,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:03;3;00009;16;3;00215X;San Antonio;;;;;blancos;3,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:03;3;00009;16;3;00215X;San Antonio;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:03;3;00009;16;3;00215X;San Antonio;50;185;1;ALFREDO BRAVO;positivo;8,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:03;3;00009;16;3;00215X;San Antonio;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;8,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:03;3;00009;16;3;00215X;San Antonio;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;41,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:03;3;00009;16;3;00215X;San Antonio;502;188;1;SIGAMOS CRECIENDO;positivo;69,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:03;3;00009;16;3;00215X;San Antonio;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;1,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:03;3;00009;16;3;00215X;San Antonio;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;6,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:03;3;00009;16;3;00215X;San Antonio;504;190;3;ROJO,BLANCO Y MORADO;positivo;3,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:03;3;00009;16;3;00215X;San Antonio;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;43
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:03;3;00009;16;3;00215X;San Antonio;504;190;2;ROJA,BLANCA Y ROJA;positivo;16,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:08;3;00009;16;3;00216X;San Antonio;;;;;nulos;22,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:08;3;00009;16;3;00216X;San Antonio;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:08;3;00009;16;3;00216X;San Antonio;;;;;comando;0,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:08;3;00009;16;3;00216X;San Antonio;;;;;blancos;18,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:08;3;00009;16;3;00216X;San Antonio;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:08;3;00009;16;3;00216X;San Antonio;50;185;1;ALFREDO BRAVO;positivo;9,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:08;3;00009;16;3;00216X;San Antonio;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;6,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:08;3;00009;16;3;00216X;San Antonio;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;48,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:08;3;00009;16;3;00216X;San Antonio;502;188;1;SIGAMOS CRECIENDO;positivo;65,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:08;3;00009;16;3;00216X;San Antonio;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;2,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:08;3;00009;16;3;00216X;San Antonio;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;2,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:08;3;00009;16;3;00216X;San Antonio;504;190;3;ROJO,BLANCO Y MORADO;positivo;2,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:08;3;00009;16;3;00216X;San Antonio;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;37
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:08;3;00009;16;3;00216X;San Antonio;504;190;2;ROJA,BLANCA Y ROJA;positivo;10,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:04;3;00009;16;3;00217X;San Antonio;;;;;nulos;13,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:04;3;00009;16;3;00217X;San Antonio;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:04;3;00009;16;3;00217X;San Antonio;;;;;comando;0,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:04;3;00009;16;3;00217X;San Antonio;;;;;blancos;14,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:04;3;00009;16;3;00217X;San Antonio;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:04;3;00009;16;3;00217X;San Antonio;50;185;1;ALFREDO BRAVO;positivo;7,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:04;3;00009;16;3;00217X;San Antonio;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;7,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:04;3;00009;16;3;00217X;San Antonio;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;59,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:04;3;00009;16;3;00217X;San Antonio;502;188;1;SIGAMOS CRECIENDO;positivo;85,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:04;3;00009;16;3;00217X;San Antonio;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;4,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:04;3;00009;16;3;00217X;San Antonio;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;3,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:04;3;00009;16;3;00217X;San Antonio;504;190;3;ROJO,BLANCO Y MORADO;positivo;2,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:04;3;00009;16;3;00217X;San Antonio;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;33
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:04;3;00009;16;3;00217X;San Antonio;504;190;2;ROJA,BLANCA Y ROJA;positivo;6,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:05;3;00009;16;3;00218X;San Antonio;;;;;nulos;17,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:05;3;00009;16;3;00218X;San Antonio;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:05;3;00009;16;3;00218X;San Antonio;;;;;comando;0,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:05;3;00009;16;3;00218X;San Antonio;;;;;blancos;11,,
;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:05;3;00009;16;3;00218X;San Antonio;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:05;3;00009;16;3;00218X;San Antonio;50;185;1;ALFREDO BRAVO;positivo;7,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:05;3;00009;16;3;00218X;San Antonio;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;5,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:05;3;00009;16;3;00218X;San Antonio;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;43,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:05;3;00009;16;3;00218X;San Antonio;502;188;1;SIGAMOS CRECIENDO;positivo;61,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:05;3;00009;16;3;00218X;San Antonio;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;4,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:05;3;00009;16;3;00218X;San Antonio;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;8,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:05;3;00009;16;3;00218X;San Antonio;504;190;3;ROJO,BLANCO Y MORADO;positivo;5,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00036;Río Negro;ESCUELA PRIMARIA N 365;12-09-2021 21:05;3;00009;16;3;00218X;San Antonio;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;33
