Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos,
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00041;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 26 SENADORES FUEGUINOS;12-09-2021 20:13;3;00009;24;2;00293X;Río Grande;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;12
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00041;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 26 SENADORES FUEGUINOS;12-09-2021 20:13;3;00009;24;2;00293X;Río Grande;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;20
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00041;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 26 SENADORES FUEGUINOS;12-09-2021 20:13;3;00009;24;2;00293X;Río Grande;502;251;5;REPÚBLICA URGENTE;positivo;5
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00041;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 26 SENADORES FUEGUINOS;12-09-2021 20:13;3;00009;24;2;00293X;Río Grande;502;251;3;JUNTOS PODEMOS;positivo;32
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;;;;;nulos;38
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;;;;;recurridos;0
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;;;;;comando;0
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;;;;;blancos;10
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;9
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;154;246;1;MILITANCIA MOPOFISTA;positivo;7
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;167;247;1;BLANCA;positivo;15
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;212;248;1;FUEGUINOS;positivo;12
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;5
FRENTE DE TODOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;501;250;1;CELESTE Y BLANCA;positivo;69
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;16
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;13
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;11
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;502;251;5;REPÚBLICA URGENTE;positivo;1
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:20;3;00009;24;2;00294X;Río Grande;502;251;3;JUNTOS PODEMOS;positivo;25
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;;;;;nulos;17
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;;;;;recurridos;0
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;;;;;comando;0
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;;;;;blancos;6
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;8
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;154;246;1;MILITANCIA MOPOFISTA;positivo;6
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;167;247;1;BLANCA;positivo;9
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;212;248;1;FUEGUINOS;positivo;9
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;4
FRENTE DE TODOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;501;250;1;CELESTE Y BLANCA;positivo;67
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;9
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;17
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;12
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;502;251;5;REPÚBLICA URGENTE;positivo;1
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:22;3;00009;24;2;00295X;Río Grande;502;251;3;JUNTOS PODEMOS;positivo;33
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;;;;;nulos;30
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;;;;;recurridos;0
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;;;;;comando;0
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;;;;;blancos;1
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;8
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;154;246;1;MILITANCIA MOPOFISTA;positivo;7
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;167;247;1;BLANCA;positivo;5
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;212;248;1;FUEGUINOS;positivo;9
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;2
FRENTE DE TODOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;501;250;1;CELESTE Y BLANCA;positivo;83
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;20
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;15
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;9
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;502;251;5;REPÚBLICA URGENTE;positivo;6
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:25;3;00009;24;2;00296X;Río Grande;502;251;3;JUNTOS PODEMOS;positivo;28
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;;;;;nulos;29
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;;;;;recurridos;0
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;;;;;comando;0
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;;;;;blancos;1
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;11
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;154;246;1;MILITANCIA MOPOFISTA;positivo;9
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;167;247;1;BLANCA;positivo;12
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;212;248;1;FUEGUINOS;positivo;16
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;6
FRENTE DE TODOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;501;250;1;CELESTE Y BLANCA;positivo;82
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;8
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;8
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;12
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;502;251;5;REPÚBLICA URGENTE;positivo;5
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:37;3;00009;24;2;00298X;Río Grande;502;251;3;JUNTOS PODEMOS;positivo;18
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;;;;;nulos;22
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;;;;;recurridos;0
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;;;;;comando;0
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;;;;;blancos;4
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;4
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;154;246;1;MILITANCIA MOPOFISTA;positivo;11
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;167;247;1;BLANCA;positivo;9
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;212;248;1;FUEGUINOS;positivo;18
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;10
FRENTE DE TODOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;501;250;1;CELESTE Y BLANCA;positivo;65
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;22
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;10
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;8
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;502;251;5;REPÚBLICA URGENTE;positivo;2
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:33;3;00009;24;2;00299X;Río Grande;502;251;3;JUNTOS PODEMOS;positivo;30
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:47;3;00009;24;2;00300X;Río Grande;;;;;nulos;21
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:47;3;00009;24;2;00300X;Río Grande;;;;;recurridos;0
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:47;3;00009;24;2;00300X;Río Grande;;;;;comando;0
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:47;3;00009;24;2;00300X;Río Grande;;;;;blancos;5
;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:47;3;00009;24;2;00300X;Río Grande;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:47;3;00009;24;2;00300X;Río Grande;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;1
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:47;3;00009;24;2;00300X;Río Grande;154;246;1;MILITANCIA MOPOFISTA;positivo;10
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:47;3;00009;24;2;00300X;Río Grande;167;247;1;BLANCA;positivo;10
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:47;3;00009;24;2;00300X;Río Grande;212;248;1;FUEGUINOS;positivo;14
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00042;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROVINCIAL ALICIA MOREAU DE JUSTO;12-09-2021 19:47;3;00009;24;2;00300X;Río Grande;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;4
